,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
282,Volatility (5 days),Volatility (63 days),Next 1 days,0.3938618406957728,5,63,1,Short,Long
283,Volatility (10 days),Volatility (63 days),Next 1 days,1.2731377726078632,10,63,1,Short,Long
284,Volatility (21 days),Volatility (63 days),Next 1 days,2.8317520237588805,21,63,1,Long,Long
285,Volatility (63 days),Volatility (63 days),Next 1 days,4.645693817283561,63,63,1,Long,Long
286,Volatility (126 days),Volatility (63 days),Next 1 days,3.439176108978066,126,63,1,Long,Long
287,Volatility (252 days),Volatility (63 days),Next 1 days,3.4021822921669584,252,63,1,Long,Long
288,Volatility (2 days),Volatility (63 days),Next 3 days,0.10257026105278033,2,63,3,Short,Long
289,Volatility (3 days),Volatility (63 days),Next 3 days,0.3063781705673092,3,63,3,Short,Long
290,Volatility (5 days),Volatility (63 days),Next 3 days,0.40419697773431107,5,63,3,Short,Long
291,Volatility (10 days),Volatility (63 days),Next 3 days,1.2121104536607392,10,63,3,Short,Long
292,Volatility (21 days),Volatility (63 days),Next 3 days,2.680408378079483,21,63,3,Long,Long
293,Volatility (63 days),Volatility (63 days),Next 3 days,3.274043586311868,63,63,3,Long,Long
294,Volatility (126 days),Volatility (63 days),Next 3 days,3.116466916625071,126,63,3,Long,Long
295,Volatility (252 days),Volatility (63 days),Next 3 days,3.146292684635412,252,63,3,Long,Long
296,Volatility (2 days),Volatility (63 days),Next 5 days,0.12550967712203231,2,63,5,Short,Long
297,Volatility (3 days),Volatility (63 days),Next 5 days,0.3052806513118478,3,63,5,Short,Long
298,Volatility (5 days),Volatility (63 days),Next 5 days,0.4260287587598759,5,63,5,Short,Long
299,Volatility (10 days),Volatility (63 days),Next 5 days,1.2533258770333457,10,63,5,Short,Long
300,Volatility (21 days),Volatility (63 days),Next 5 days,2.666652470142138,21,63,5,Long,Long
301,Volatility (63 days),Volatility (63 days),Next 5 days,3.495652386838728,63,63,5,Long,Long
302,Volatility (126 days),Volatility (63 days),Next 5 days,3.3163779076282847,126,63,5,Long,Long
303,Volatility (252 days),Volatility (63 days),Next 5 days,3.287519945915729,252,63,5,Long,Long
304,Volatility (2 days),Volatility (63 days),Next 10 days,0.10199582189049572,2,63,10,Short,Long
305,Volatility (3 days),Volatility (63 days),Next 10 days,0.3408602906267113,3,63,10,Short,Long
306,Volatility (5 days),Volatility (63 days),Next 10 days,0.4014848423310413,5,63,10,Short,Long
307,Volatility (10 days),Volatility (63 days),Next 10 days,1.3311949903874858,10,63,10,Short,Long
308,Volatility (21 days),Volatility (63 days),Next 10 days,2.7812987168819068,21,63,10,Long,Long
309,Volatility (63 days),Volatility (63 days),Next 10 days,3.3163559782846215,63,63,10,Long,Long
310,Volatility (126 days),Volatility (63 days),Next 10 days,3.319175263511408,126,63,10,Long,Long
311,Volatility (252 days),Volatility (63 days),Next 10 days,3.2244729956163596,252,63,10,Long,Long
312,Volatility (2 days),Volatility (63 days),Next 21 days,0.12479126824255893,2,63,21,Short,Long
313,Volatility (3 days),Volatility (63 days),Next 21 days,0.34936233584800824,3,63,21,Short,Long
314,Volatility (5 days),Volatility (63 days),Next 21 days,0.43909113538201705,5,63,21,Short,Long
315,Volatility (10 days),Volatility (63 days),Next 21 days,1.2817804030938644,10,63,21,Short,Long
316,Volatility (21 days),Volatility (63 days),Next 21 days,2.7410543843666177,21,63,21,Long,Long
317,Volatility (63 days),Volatility (63 days),Next 21 days,3.2448103059682563,63,63,21,Long,Long
318,Volatility (126 days),Volatility (63 days),Next 21 days,3.2512209263289096,126,63,21,Long,Long
319,Volatility (252 days),Volatility (63 days),Next 21 days,3.32473795872075,252,63,21,Long,Long
320,Volatility (2 days),Volatility (63 days),Next 63 days,0.08177544619490007,2,63,63,Short,Long
321,Volatility (3 days),Volatility (63 days),Next 63 days,0.2917881320853226,3,63,63,Short,Long
322,Volatility (5 days),Volatility (63 days),Next 63 days,0.3393947147965779,5,63,63,Short,Long
323,Volatility (10 days),Volatility (63 days),Next 63 days,1.2896762192812012,10,63,63,Short,Long
324,Volatility (21 days),Volatility (63 days),Next 63 days,2.8909637450379626,21,63,63,Long,Long
325,Volatility (63 days),Volatility (63 days),Next 63 days,3.334193337163508,63,63,63,Long,Long
326,Volatility (126 days),Volatility (63 days),Next 63 days,3.5143528309244534,126,63,63,Long,Long
327,Volatility (252 days),Volatility (63 days),Next 63 days,3.576261568236208,252,63,63,Long,Long
328,Volatility (2 days),Volatility (63 days),Next 126 days,0.04596488553545797,2,63,126,Short,Long
329,Volatility (3 days),Volatility (63 days),Next 126 days,0.23494416770285653,3,63,126,Short,Long
330,Volatility (5 days),Volatility (63 days),Next 126 days,0.31421013965204736,5,63,126,Short,Long
331,Volatility (10 days),Volatility (63 days),Next 126 days,1.0845557205731806,10,63,126,Short,Long
332,Volatility (21 days),Volatility (63 days),Next 126 days,2.505789792648521,21,63,126,Long,Long
333,Volatility (63 days),Volatility (63 days),Next 126 days,3.0464950475447985,63,63,126,Long,Long
334,Volatility (126 days),Volatility (63 days),Next 126 days,3.1375624924054883,126,63,126,Long,Long
335,Volatility (252 days),Volatility (63 days),Next 126 days,3.217831119947004,252,63,126,Long,Long
336,Volatility (2 days),Volatility (126 days),Next 1 days,0.10855284180021485,2,126,1,Short,Long
337,Volatility (3 days),Volatility (126 days),Next 1 days,0.272004992880448,3,126,1,Short,Long
338,Volatility (5 days),Volatility (126 days),Next 1 days,0.38880834253141394,5,126,1,Short,Long
339,Volatility (10 days),Volatility (126 days),Next 1 days,1.253238364306422,10,126,1,Short,Long
340,Volatility (21 days),Volatility (126 days),Next 1 days,2.7749000209648473,21,126,1,Long,Long
341,Volatility (63 days),Volatility (126 days),Next 1 days,3.4431740483646287,63,126,1,Long,Long
342,Volatility (126 days),Volatility (126 days),Next 1 days,4.821150201345182,126,126,1,Long,Long
343,Volatility (252 days),Volatility (126 days),Next 1 days,3.6652752518726657,252,126,1,Long,Long
344,Volatility (2 days),Volatility (126 days),Next 3 days,0.10460111429573615,2,126,3,Short,Long
345,Volatility (3 days),Volatility (126 days),Next 3 days,0.2966627888767901,3,126,3,Short,Long
346,Volatility (5 days),Volatility (126 days),Next 3 days,0.36226735339325966,5,126,3,Short,Long
347,Volatility (10 days),Volatility (126 days),Next 3 days,1.165282254376736,10,126,3,Short,Long
348,Volatility (21 days),Volatility (126 days),Next 3 days,2.626942698203983,21,126,3,Long,Long
349,Volatility (63 days),Volatility (126 days),Next 3 days,3.196538077306034,63,126,3,Long,Long
350,Volatility (126 days),Volatility (126 days),Next 3 days,3.631242953606487,126,126,3,Long,Long
351,Volatility (252 days),Volatility (126 days),Next 3 days,3.3573414594394504,252,126,3,Long,Long
352,Volatility (2 days),Volatility (126 days),Next 5 days,0.11808090987142528,2,126,5,Short,Long
353,Volatility (3 days),Volatility (126 days),Next 5 days,0.2962337915638047,3,126,5,Short,Long
354,Volatility (5 days),Volatility (126 days),Next 5 days,0.3514675396765874,5,126,5,Short,Long
355,Volatility (10 days),Volatility (126 days),Next 5 days,1.1704104891837765,10,126,5,Short,Long
356,Volatility (21 days),Volatility (126 days),Next 5 days,2.666165420057113,21,126,5,Long,Long
357,Volatility (63 days),Volatility (126 days),Next 5 days,3.347175323836427,63,126,5,Long,Long
358,Volatility (126 days),Volatility (126 days),Next 5 days,3.8446498998174747,126,126,5,Long,Long
359,Volatility (252 days),Volatility (126 days),Next 5 days,3.520885238728027,252,126,5,Long,Long
360,Volatility (2 days),Volatility (126 days),Next 10 days,0.11714544252288661,2,126,10,Short,Long
361,Volatility (3 days),Volatility (126 days),Next 10 days,0.31145154322552315,3,126,10,Short,Long
362,Volatility (5 days),Volatility (126 days),Next 10 days,0.37383035720410707,5,126,10,Short,Long
363,Volatility (10 days),Volatility (126 days),Next 10 days,1.2325218983196464,10,126,10,Short,Long
364,Volatility (21 days),Volatility (126 days),Next 10 days,2.847659452880222,21,126,10,Long,Long
365,Volatility (63 days),Volatility (126 days),Next 10 days,3.3636994091223698,63,126,10,Long,Long
366,Volatility (126 days),Volatility (126 days),Next 10 days,3.713562180061117,126,126,10,Long,Long
367,Volatility (252 days),Volatility (126 days),Next 10 days,3.4936487216357492,252,126,10,Long,Long
368,Volatility (2 days),Volatility (126 days),Next 21 days,0.11918522822736843,2,126,21,Short,Long
369,Volatility (3 days),Volatility (126 days),Next 21 days,0.29391254461624694,3,126,21,Short,Long
370,Volatility (5 days),Volatility (126 days),Next 21 days,0.38896001210202336,5,126,21,Short,Long
371,Volatility (10 days),Volatility (126 days),Next 21 days,1.2014079475258184,10,126,21,Short,Long
372,Volatility (21 days),Volatility (126 days),Next 21 days,2.813910564214591,21,126,21,Long,Long
373,Volatility (63 days),Volatility (126 days),Next 21 days,3.396503572183536,63,126,21,Long,Long
374,Volatility (126 days),Volatility (126 days),Next 21 days,3.551776850677051,126,126,21,Long,Long
375,Volatility (252 days),Volatility (126 days),Next 21 days,3.494770713618779,252,126,21,Long,Long
376,Volatility (2 days),Volatility (126 days),Next 63 days,0.125418421176275,2,126,63,Short,Long
377,Volatility (3 days),Volatility (126 days),Next 63 days,0.27634307373442457,3,126,63,Short,Long
378,Volatility (5 days),Volatility (126 days),Next 63 days,0.3928216847857975,5,126,63,Short,Long
379,Volatility (10 days),Volatility (126 days),Next 63 days,1.1981036724927367,10,126,63,Short,Long
380,Volatility (21 days),Volatility (126 days),Next 63 days,2.8318287540861506,21,126,63,Long,Long
381,Volatility (63 days),Volatility (126 days),Next 63 days,3.742917509985073,63,126,63,Long,Long
382,Volatility (126 days),Volatility (126 days),Next 63 days,3.3989097248482754,126,126,63,Long,Long
383,Volatility (252 days),Volatility (126 days),Next 63 days,3.391421207638855,252,126,63,Long,Long
384,Volatility (2 days),Volatility (126 days),Next 126 days,0.12446510270086275,2,126,126,Short,Long
385,Volatility (3 days),Volatility (126 days),Next 126 days,0.3015578160808188,3,126,126,Short,Long
386,Volatility (5 days),Volatility (126 days),Next 126 days,0.35845763564395927,5,126,126,Short,Long
387,Volatility (10 days),Volatility (126 days),Next 126 days,1.282267709008929,10,126,126,Short,Long
388,Volatility (21 days),Volatility (126 days),Next 126 days,2.988902234217393,21,126,126,Long,Long
389,Volatility (63 days),Volatility (126 days),Next 126 days,3.512738546426783,63,126,126,Long,Long
390,Volatility (126 days),Volatility (126 days),Next 126 days,3.7119807809731165,126,126,126,Long,Long
391,Volatility (252 days),Volatility (126 days),Next 126 days,3.6559868496558723,252,126,126,Long,Long
392,Volatility (2 days),Volatility (252 days),Next 1 days,0.07821437412900423,2,252,1,Short,Long
393,Volatility (3 days),Volatility (252 days),Next 1 days,0.25952747962360245,3,252,1,Short,Long
394,Volatility (5 days),Volatility (252 days),Next 1 days,0.33479173104709403,5,252,1,Short,Long
395,Volatility (10 days),Volatility (252 days),Next 1 days,1.2655267195047974,10,252,1,Short,Long
396,Volatility (21 days),Volatility (252 days),Next 1 days,2.8994819334459616,21,252,1,Long,Long
397,Volatility (63 days),Volatility (252 days),Next 1 days,3.480154959983636,63,252,1,Long,Long
398,Volatility (126 days),Volatility (252 days),Next 1 days,3.659877611685826,126,252,1,Long,Long
399,Volatility (252 days),Volatility (252 days),Next 1 days,4.838800733176914,252,252,1,Long,Long
400,Volatility (2 days),Volatility (252 days),Next 3 days,0.09450956042788583,2,252,3,Short,Long
401,Volatility (3 days),Volatility (252 days),Next 3 days,0.26371608195158025,3,252,3,Short,Long
402,Volatility (5 days),Volatility (252 days),Next 3 days,0.3510262620465907,5,252,3,Short,Long
403,Volatility (10 days),Volatility (252 days),Next 3 days,1.136376827120344,10,252,3,Short,Long
404,Volatility (21 days),Volatility (252 days),Next 3 days,2.773590233246996,21,252,3,Long,Long
405,Volatility (63 days),Volatility (252 days),Next 3 days,3.254679881980502,63,252,3,Long,Long
406,Volatility (126 days),Volatility (252 days),Next 3 days,3.440072579834354,126,252,3,Long,Long
407,Volatility (252 days),Volatility (252 days),Next 3 days,3.8809229774375127,252,252,3,Long,Long
408,Volatility (2 days),Volatility (252 days),Next 5 days,0.09406519047485506,2,252,5,Short,Long
409,Volatility (3 days),Volatility (252 days),Next 5 days,0.2573931741830213,3,252,5,Short,Long
410,Volatility (5 days),Volatility (252 days),Next 5 days,0.3233933701338847,5,252,5,Short,Long
411,Volatility (10 days),Volatility (252 days),Next 5 days,1.182335800700761,10,252,5,Short,Long
412,Volatility (21 days),Volatility (252 days),Next 5 days,2.8051066940293463,21,252,5,Long,Long
413,Volatility (63 days),Volatility (252 days),Next 5 days,3.331297948363478,63,252,5,Long,Long
414,Volatility (126 days),Volatility (252 days),Next 5 days,3.5700582380926367,126,252,5,Long,Long
415,Volatility (252 days),Volatility (252 days),Next 5 days,4.002689490138579,252,252,5,Long,Long
416,Volatility (2 days),Volatility (252 days),Next 10 days,0.10668817218548377,2,252,10,Short,Long
417,Volatility (3 days),Volatility (252 days),Next 10 days,0.27318814406367053,3,252,10,Short,Long
418,Volatility (5 days),Volatility (252 days),Next 10 days,0.3093671415032917,5,252,10,Short,Long
419,Volatility (10 days),Volatility (252 days),Next 10 days,1.2465201344502992,10,252,10,Short,Long
420,Volatility (21 days),Volatility (252 days),Next 10 days,2.8416795440833935,21,252,10,Long,Long
421,Volatility (63 days),Volatility (252 days),Next 10 days,3.3581681967205097,63,252,10,Long,Long
422,Volatility (126 days),Volatility (252 days),Next 10 days,3.603593779097612,126,252,10,Long,Long
423,Volatility (252 days),Volatility (252 days),Next 10 days,3.8124598974146906,252,252,10,Long,Long
424,Volatility (2 days),Volatility (252 days),Next 21 days,0.11741120794018833,2,252,21,Short,Long
425,Volatility (3 days),Volatility (252 days),Next 21 days,0.2922437473082278,3,252,21,Short,Long
426,Volatility (5 days),Volatility (252 days),Next 21 days,0.37572119338281684,5,252,21,Short,Long
427,Volatility (10 days),Volatility (252 days),Next 21 days,1.1678105963090282,10,252,21,Short,Long
428,Volatility (21 days),Volatility (252 days),Next 21 days,2.8268056549699354,21,252,21,Long,Long
429,Volatility (63 days),Volatility (252 days),Next 21 days,3.2925794881043724,63,252,21,Long,Long
430,Volatility (126 days),Volatility (252 days),Next 21 days,3.616741146093702,126,252,21,Long,Long
431,Volatility (252 days),Volatility (252 days),Next 21 days,3.7270909043134024,252,252,21,Long,Long
432,Volatility (2 days),Volatility (252 days),Next 63 days,0.09474982157879808,2,252,63,Short,Long
433,Volatility (3 days),Volatility (252 days),Next 63 days,0.2903947971434331,3,252,63,Short,Long
434,Volatility (5 days),Volatility (252 days),Next 63 days,0.3764718543158301,5,252,63,Short,Long
435,Volatility (10 days),Volatility (252 days),Next 63 days,1.223917865877131,10,252,63,Short,Long
436,Volatility (21 days),Volatility (252 days),Next 63 days,2.7772489947536374,21,252,63,Long,Long
437,Volatility (63 days),Volatility (252 days),Next 63 days,3.299906999006804,63,252,63,Long,Long
438,Volatility (126 days),Volatility (252 days),Next 63 days,3.583479741348085,126,252,63,Long,Long
439,Volatility (252 days),Volatility (252 days),Next 63 days,3.6729603650387874,252,252,63,Long,Long
440,Volatility (2 days),Volatility (252 days),Next 126 days,0.1152478718759804,2,252,126,Short,Long
441,Volatility (3 days),Volatility (252 days),Next 126 days,0.28260099196745614,3,252,126,Short,Long
442,Volatility (5 days),Volatility (252 days),Next 126 days,0.40211923514963477,5,252,126,Short,Long
443,Volatility (10 days),Volatility (252 days),Next 126 days,1.260599942428505,10,252,126,Short,Long
444,Volatility (21 days),Volatility (252 days),Next 126 days,2.8649330851680257,21,252,126,Long,Long
445,Volatility (63 days),Volatility (252 days),Next 126 days,3.3454022176598146,63,252,126,Long,Long
446,Volatility (126 days),Volatility (252 days),Next 126 days,3.9017866831115464,126,252,126,Long,Long
447,Volatility (252 days),Volatility (252 days),Next 126 days,3.5718400647875845,252,252,126,Long,Long
