,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
211,Volatility (10 days),Volatility (10 days),Next 63 days,0.37966935645943956,10,10,63,Short,Short
212,Volatility (21 days),Volatility (10 days),Next 63 days,0.8086392920706853,21,10,63,Long,Short
213,Volatility (63 days),Volatility (10 days),Next 63 days,0.9790198129929317,63,10,63,Long,Short
214,Volatility (126 days),Volatility (10 days),Next 63 days,1.0143616512344504,126,10,63,Long,Short
215,Volatility (252 days),Volatility (10 days),Next 63 days,1.058254782541586,252,10,63,Long,Short
216,Volatility (2 days),Volatility (10 days),Next 126 days,0.030499131853138906,2,10,126,Short,Short
217,Volatility (3 days),Volatility (10 days),Next 126 days,0.11862083667010648,3,10,126,Short,Short
218,Volatility (5 days),Volatility (10 days),Next 126 days,0.13137263599815086,5,10,126,Short,Short
219,Volatility (10 days),Volatility (10 days),Next 126 days,0.3522526020494423,10,10,126,Short,Short
220,Volatility (21 days),Volatility (10 days),Next 126 days,0.8002053675216061,21,10,126,Long,Short
221,Volatility (63 days),Volatility (10 days),Next 126 days,0.9360396136812472,63,10,126,Long,Short
222,Volatility (126 days),Volatility (10 days),Next 126 days,0.9964045068167131,126,10,126,Long,Short
223,Volatility (252 days),Volatility (10 days),Next 126 days,1.0450300646858892,252,10,126,Long,Short
224,Volatility (2 days),Volatility (21 days),Next 1 days,0.13935650411268785,2,21,1,Short,Long
225,Volatility (3 days),Volatility (21 days),Next 1 days,0.3877110084381643,3,21,1,Short,Long
226,Volatility (5 days),Volatility (21 days),Next 1 days,0.5379131761306413,5,21,1,Short,Long
227,Volatility (10 days),Volatility (21 days),Next 1 days,1.517124736210719,10,21,1,Short,Long
228,Volatility (21 days),Volatility (21 days),Next 1 days,4.573094411238664,21,21,1,Long,Long
229,Volatility (63 days),Volatility (21 days),Next 1 days,2.983473831599101,63,21,1,Long,Long
230,Volatility (126 days),Volatility (21 days),Next 1 days,3.034667572420796,126,21,1,Long,Long
231,Volatility (252 days),Volatility (21 days),Next 1 days,3.054296792060825,252,21,1,Long,Long
232,Volatility (2 days),Volatility (21 days),Next 3 days,0.14986089047360718,2,21,3,Short,Long
233,Volatility (3 days),Volatility (21 days),Next 3 days,0.4070314090151168,3,21,3,Short,Long
234,Volatility (5 days),Volatility (21 days),Next 3 days,0.5924119776416612,5,21,3,Short,Long
235,Volatility (10 days),Volatility (21 days),Next 3 days,1.3712798499141998,10,21,3,Short,Long
236,Volatility (21 days),Volatility (21 days),Next 3 days,2.683213691906552,21,21,3,Long,Long
237,Volatility (63 days),Volatility (21 days),Next 3 days,2.6117900540732664,63,21,3,Long,Long
238,Volatility (126 days),Volatility (21 days),Next 3 days,2.6963396585408153,126,21,3,Long,Long
239,Volatility (252 days),Volatility (21 days),Next 3 days,2.7645564017739797,252,21,3,Long,Long
240,Volatility (2 days),Volatility (21 days),Next 5 days,0.16407318498951362,2,21,5,Short,Long
241,Volatility (3 days),Volatility (21 days),Next 5 days,0.41011308521665857,3,21,5,Short,Long
242,Volatility (5 days),Volatility (21 days),Next 5 days,0.5783462215108752,5,21,5,Short,Long
243,Volatility (10 days),Volatility (21 days),Next 5 days,1.4280689934349837,10,21,5,Short,Long
244,Volatility (21 days),Volatility (21 days),Next 5 days,2.7216230699894517,21,21,5,Long,Long
245,Volatility (63 days),Volatility (21 days),Next 5 days,2.6495915086774016,63,21,5,Long,Long
246,Volatility (126 days),Volatility (21 days),Next 5 days,2.8001647582202933,126,21,5,Long,Long
247,Volatility (252 days),Volatility (21 days),Next 5 days,2.8533214684113237,252,21,5,Long,Long
248,Volatility (2 days),Volatility (21 days),Next 10 days,0.15879524258007116,2,21,10,Short,Long
249,Volatility (3 days),Volatility (21 days),Next 10 days,0.4051023410367325,3,21,10,Short,Long
250,Volatility (5 days),Volatility (21 days),Next 10 days,0.5724093405810615,5,21,10,Short,Long
251,Volatility (10 days),Volatility (21 days),Next 10 days,1.4546153446505201,10,21,10,Short,Long
252,Volatility (21 days),Volatility (21 days),Next 10 days,2.3399054120573344,21,21,10,Long,Long
253,Volatility (63 days),Volatility (21 days),Next 10 days,2.5533383742473768,63,21,10,Long,Long
254,Volatility (126 days),Volatility (21 days),Next 10 days,2.768872681980599,126,21,10,Long,Long
255,Volatility (252 days),Volatility (21 days),Next 10 days,2.8415158322137404,252,21,10,Long,Long
256,Volatility (2 days),Volatility (21 days),Next 21 days,0.10113925751450115,2,21,21,Short,Long
257,Volatility (3 days),Volatility (21 days),Next 21 days,0.2905237244738803,3,21,21,Short,Long
258,Volatility (5 days),Volatility (21 days),Next 21 days,0.3663697340979626,5,21,21,Short,Long
259,Volatility (10 days),Volatility (21 days),Next 21 days,1.169886293833061,10,21,21,Short,Long
260,Volatility (21 days),Volatility (21 days),Next 21 days,2.634710183697682,21,21,21,Long,Long
261,Volatility (63 days),Volatility (21 days),Next 21 days,3.0573731230118475,63,21,21,Long,Long
262,Volatility (126 days),Volatility (21 days),Next 21 days,3.1182396912478665,126,21,21,Long,Long
263,Volatility (252 days),Volatility (21 days),Next 21 days,3.184869219944086,252,21,21,Long,Long
264,Volatility (2 days),Volatility (21 days),Next 63 days,0.03858084902587411,2,21,63,Short,Long
265,Volatility (3 days),Volatility (21 days),Next 63 days,0.19638362618555227,3,21,63,Short,Long
266,Volatility (5 days),Volatility (21 days),Next 63 days,0.2329252351078539,5,21,63,Short,Long
267,Volatility (10 days),Volatility (21 days),Next 63 days,0.8478268446463861,10,21,63,Short,Long
268,Volatility (21 days),Volatility (21 days),Next 63 days,2.224274098802578,21,21,63,Long,Long
269,Volatility (63 days),Volatility (21 days),Next 63 days,2.6040353711989432,63,21,63,Long,Long
270,Volatility (126 days),Volatility (21 days),Next 63 days,2.7665451818522837,126,21,63,Long,Long
271,Volatility (252 days),Volatility (21 days),Next 63 days,2.8767906726827954,252,21,63,Long,Long
272,Volatility (2 days),Volatility (21 days),Next 126 days,0.02408672252837274,2,21,126,Short,Long
273,Volatility (3 days),Volatility (21 days),Next 126 days,0.15228804773352866,3,21,126,Short,Long
274,Volatility (5 days),Volatility (21 days),Next 126 days,0.1856274721495712,5,21,126,Short,Long
275,Volatility (10 days),Volatility (21 days),Next 126 days,0.8177288559352309,10,21,126,Short,Long
276,Volatility (21 days),Volatility (21 days),Next 126 days,2.1423030108963315,21,21,126,Long,Long
277,Volatility (63 days),Volatility (21 days),Next 126 days,2.5156641721742665,63,21,126,Long,Long
278,Volatility (126 days),Volatility (21 days),Next 126 days,2.7220180124354365,126,21,126,Long,Long
279,Volatility (252 days),Volatility (21 days),Next 126 days,2.781048406873425,252,21,126,Long,Long
280,Volatility (2 days),Volatility (63 days),Next 1 days,0.1084963529391283,2,63,1,Short,Long
281,Volatility (3 days),Volatility (63 days),Next 1 days,0.31340308470155964,3,63,1,Short,Long
282,Volatility (5 days),Volatility (63 days),Next 1 days,0.42212192161341644,5,63,1,Short,Long
283,Volatility (10 days),Volatility (63 days),Next 1 days,1.204700107855973,10,63,1,Short,Long
284,Volatility (21 days),Volatility (63 days),Next 1 days,3.060405208932762,21,63,1,Long,Long
